30/6/2021:10:59:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:36:39 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"name":"SequelizeForeignKeyConstraintError","parent":{"length":250,"name":"error","severity":"ERROR","code":"23503","detail":"Key (product_id)=(1) is not present in table \"products\".","schema":"public","table":"bags","constraint":"bags_product_id_fkey","file":"ri_triggers.c","line":"2476","routine":"ri_ReportViolation","sql":"INSERT INTO \"bags\" (\"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\") VALUES (DEFAULT,$1,$2,$3,$4,$5) RETURNING \"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\";","parameters":[1,3,"usertest@gmail.com","2021-07-30 06:36:39.057 +00:00","2021-07-30 06:36:39.057 +00:00"]},"original":{"length":250,"name":"error","severity":"ERROR","code":"23503","detail":"Key (product_id)=(1) is not present in table \"products\".","schema":"public","table":"bags","constraint":"bags_product_id_fkey","file":"ri_triggers.c","line":"2476","routine":"ri_ReportViolation","sql":"INSERT INTO \"bags\" (\"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\") VALUES (DEFAULT,$1,$2,$3,$4,$5) RETURNING \"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\";","parameters":[1,3,"usertest@gmail.com","2021-07-30 06:36:39.057 +00:00","2021-07-30 06:36:39.057 +00:00"]},"sql":"INSERT INTO \"bags\" (\"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\") VALUES (DEFAULT,$1,$2,$3,$4,$5) RETURNING \"id\",\"product_id\",\"qty\",\"user\",\"createdAt\",\"updatedAt\";","parameters":[1,3,"usertest@gmail.com","2021-07-30 06:36:39.057 +00:00","2021-07-30 06:36:39.057 +00:00"],"fields":null,"table":"bags","index":"bags_product_id_fkey"}
30/6/2021:13:36:39 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {"name":"SequelizeDatabaseError","parent":{"length":103,"name":"error","severity":"ERROR","code":"42P01","position":"73","file":"parse_relation.c","line":"1376","routine":"parserOpenTable","sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = 26;"},"original":{"length":103,"name":"error","severity":"ERROR","code":"42P01","position":"73","file":"parse_relation.c","line":"1376","routine":"parserOpenTable","sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = 26;"},"sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = 26;"}
30/6/2021:13:36:39 | ::ffff:127.0.0.1 | DELETE | /bag/26 | 200 | {"name":"SequelizeDatabaseError","parent":{"length":103,"name":"error","severity":"ERROR","code":"42P01","position":"73","file":"parse_relation.c","line":"1376","routine":"parserOpenTable","sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = '26';"},"original":{"length":103,"name":"error","severity":"ERROR","code":"42P01","position":"73","file":"parse_relation.c","line":"1376","routine":"parserOpenTable","sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = '26';"},"sql":"SELECT \"id\", \"product_id\", \"qty\", \"user\", \"createdAt\", \"updatedAt\" FROM \"bags\" AS \"bags\" WHERE \"bags\".\"id\" = '26';"}
30/6/2021:13:36:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:36:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:36:40 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjcwMDAsImV4cCI6MTYyNzcxMzQwMH0.JI6fkxJ_1CknAGHGBfP_0c2ToWHlQlaTZfyY0h-A-ZU"}
30/6/2021:13:39:41 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:39:42 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:39:42 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:39:42 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:39:44 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:39:44 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:39:44 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjcxODQsImV4cCI6MTYyNzcxMzU4NH0.1Z4LUx240F4bk8fiNMmpmHH8BjTKYP7BJc7JwyuE3X0"}
30/6/2021:13:39:44 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:48:14 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:48:15 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:48:15 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:48:15 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2Mjc2OTUsImV4cCI6MTYyNzcxNDA5NX0.b8JTtadWnWmduDuMlho6rl8IcxIe9IFJ2KfAXzGm62A"}
30/6/2021:13:48:15 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:48:15 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | POST | /login | 200 | "relation \"users\" does not exist"
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2Mjc4ODAsImV4cCI6MTYyNzcxNDI4MH0.7zi0mTgkDdxIClyl29QO7nON-S1LyqcQGT8SokIJRdE"}
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:51:20 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:51:21 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:51:21 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:51:21 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:51:21 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:13:54:44 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjgwODUsImV4cCI6MTYyNzcxNDQ4NX0.D33pgH4FLMwJir8Zl06H01rvCnjbX-Y9z4gM8pFX5hk"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:54:45 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:13:55:09 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:55:10 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:55:10 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:55:10 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjgxMTEsImV4cCI6MTYyNzcxNDUxMX0.QJZP1pw-sq2qJq-hKMXGkubWK2OfaZGgSkLDwKn7crk"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:55:11 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:13:55:56 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:55:56 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjgxNTcsImV4cCI6MTYyNzcxNDU1N30.TyO_fFr9LuyikSkkrrYhWByE5NnLSX4bpCF8JlynBP0"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:55:57 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:13:56:54 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjgyMTUsImV4cCI6MTYyNzcxNDYxNX0.mT_MXvWu8kw7q2-pIEsiYSZSEVNUXXVALsZ_I1_yiXA"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:56:55 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:13:58:03 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:13:58:04 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:13:58:04 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:13:58:04 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MjgyODQsImV4cCI6MTYyNzcxNDY4NH0.Uz4Rmb0d7OgnGeIyovFwe0ml_KUSRZ3QXQJln8bsLnI"}
30/6/2021:13:58:04 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | DELETE | /product/category/1 | 200 | {"message":"category success to delete"}
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
30/6/2021:13:58:05 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"id not found!"}
30/6/2021:14:18:05 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:14:18:21 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:14:19:57 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2Mjk1OTksImV4cCI6MTYyNzcxNTk5OX0.DrMv2NVdibJjgZUGvo01d1BUvSWFSo_OeXC51fQQXfY"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | DELETE | /product/category/2 | 200 | {"message":"category success to delete"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"name":"SequelizeForeignKeyConstraintError","parent":{"length":271,"name":"error","severity":"ERROR","code":"23503","detail":"Key (category_id)=(2) is not present in table \"categories\".","schema":"public","table":"products","constraint":"products_category_id_fkey","file":"ri_triggers.c","line":"2476","routine":"ri_ReportViolation","sql":"UPDATE \"products\" SET \"title\"=$1,\"category_id\"=$2,\"price\"=$3,\"brand\"=$4,\"review\"=$5,\"star\"=$6,\"image\"=$7,\"updatedAt\"=$8 WHERE \"id\" = $9","parameters":["baju",2,10000,"toko kami",21,4,"public/images/blank.jpg","2021-07-30 07:19:59.867 +00:00",1]},"original":{"length":271,"name":"error","severity":"ERROR","code":"23503","detail":"Key (category_id)=(2) is not present in table \"categories\".","schema":"public","table":"products","constraint":"products_category_id_fkey","file":"ri_triggers.c","line":"2476","routine":"ri_ReportViolation","sql":"UPDATE \"products\" SET \"title\"=$1,\"category_id\"=$2,\"price\"=$3,\"brand\"=$4,\"review\"=$5,\"star\"=$6,\"image\"=$7,\"updatedAt\"=$8 WHERE \"id\" = $9","parameters":["baju",2,10000,"toko kami",21,4,"public/images/blank.jpg","2021-07-30 07:19:59.867 +00:00",1]},"sql":"UPDATE \"products\" SET \"title\"=$1,\"category_id\"=$2,\"price\"=$3,\"brand\"=$4,\"review\"=$5,\"star\"=$6,\"image\"=$7,\"updatedAt\"=$8 WHERE \"id\" = $9","parameters":["baju",2,10000,"toko kami",21,4,"public/images/blank.jpg","2021-07-30 07:19:59.867 +00:00",1],"fields":null,"table":"products","index":"products_category_id_fkey"}
30/6/2021:14:19:59 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"data success to delete"}
30/6/2021:14:22:05 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2Mjk3MjYsImV4cCI6MTYyNzcxNjEyNn0.-ub7qGuHsE9uvCB3zV00Chwc4U0921MchABSpZ98m3I"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | GET | /product/category | 200 | []
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | DELETE | /product/category/2 | 200 | {"message":"category success to delete"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | GET | /product | 200 | []
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
30/6/2021:14:22:06 | ::ffff:127.0.0.1 | DELETE | /product/1 | 200 | {"message":"data success to delete"}
30/6/2021:14:29:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"register success"}
30/6/2021:14:29:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
30/6/2021:14:29:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzAxOTAsImV4cCI6MTYyNzcxNjU5MH0.sXHXO2PZiHelJkk9FTD--3c4HCQ-RNVdbiAls0YyEPA"}
30/6/2021:14:29:50 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
30/6/2021:14:29:51 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
30/6/2021:14:29:51 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
