20/6/2021:10:0:05 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:28:43 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
20/6/2021:10:30:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:30:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:30:40 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
20/6/2021:10:30:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:30:40 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:35:38 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:35:38 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:35:38 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzUyMTM4LCJleHAiOjE2MjY4Mzg1Mzh9.-kOcd8HHn3VaWchCvPl8XgEXCPYBHTTIupaSqnKhDyM"}
20/6/2021:10:38:49 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzUyMzMwLCJleHAiOjE2MjY4Mzg3MzB9.m3stPCyzhqCRxGmKusp8OQyHJStFnEPFnrb69qbzf38"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzUyMzMwLCJleHAiOjE2MjY4Mzg3MzB9.m3stPCyzhqCRxGmKusp8OQyHJStFnEPFnrb69qbzf38"}
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
20/6/2021:10:38:50 | ::ffff:127.0.0.1 | POST | /product | 200 | {"name":"JsonWebTokenError","message":"jwt malformed"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzUyMzc2LCJleHAiOjE2MjY4Mzg3NzZ9.57hYbk-1XAmS9QwSq465W2IdhnC1A62qTUkBqtT7mlM"}
20/6/2021:10:39:36 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
